name,type,sponsoring_org,last_updated,registered,iana_url
.lixil,generic,LIXIL Group Corporation,2016-03-11,2015-07-16,https://www.iana.org/domains/root/db/lixil.html
.lk,country-code,"Council for Information Technology
LK Domain Registrar",2014-06-17,1990-06-15,https://www.iana.org/domains/root/db/lk.html
.loan,generic,dot Loan Limited,2015-07-02,2015-02-05,https://www.iana.org/domains/root/db/loan.html
.loans,generic,"June Woods, LLC",2015-06-29,2014-05-08,https://www.iana.org/domains/root/db/loans.html
.locker,generic,Dish DBS Corporation,2016-05-27,2016-05-19,https://www.iana.org/domains/root/db/locker.html
.locus,generic,Locus Analytics LLC,2016-03-15,2016-02-26,https://www.iana.org/domains/root/db/locus.html
.loft,generic,"Annco, Inc.",2016-08-04,2016-07-21,https://www.iana.org/domains/root/db/loft.html
.lol,generic,"Uniregistry, Corp.",2015-09-09,2015-04-23,https://www.iana.org/domains/root/db/lol.html
.london,generic,Dot London Domains Limited,2016-04-16,2014-02-13,https://www.iana.org/domains/root/db/london.html
.lotte,generic,"Lotte Holdings Co., Ltd.",2015-12-15,2015-01-08,https://www.iana.org/domains/root/db/lotte.html
.lotto,generic,Afilias Limited,2014-06-19,2014-06-05,https://www.iana.org/domains/root/db/lotto.html
.love,generic,Merchant Law Group LLP,2015-10-21,2015-03-25,https://www.iana.org/domains/root/db/love.html
.lpl,generic,"LPL Holdings, Inc.",2016-07-19,2016-06-30,https://www.iana.org/domains/root/db/lpl.html
.lplfinancial,generic,"LPL Holdings, Inc.",2016-07-19,2016-06-30,https://www.iana.org/domains/root/db/lplfinancial.html
.lr,country-code,"Data Technology Solutions, Inc.",2012-04-19,1997-04-09,https://www.iana.org/domains/root/db/lr.html
.ls,country-code,National University of Lesotho,2016-07-23,1993-01-13,https://www.iana.org/domains/root/db/ls.html
.lt,country-code,Kaunas University of Technology,2015-04-05,1992-06-03,https://www.iana.org/domains/root/db/lt.html
.ltd,generic,"Over Corner, LLC",2015-09-23,2015-08-06,https://www.iana.org/domains/root/db/ltd.html
.ltda,generic,InterNetX Corp.,2015-09-28,2014-07-03,https://www.iana.org/domains/root/db/ltda.html
.lu,country-code,RESTENA,2016-07-16,1995-01-27,https://www.iana.org/domains/root/db/lu.html
.lundbeck,generic,H. Lundbeck A/S,2016-07-16,2016-06-16,https://www.iana.org/domains/root/db/lundbeck.html
.lupin,generic,LUPIN LIMITED,2016-02-17,2015-03-19,https://www.iana.org/domains/root/db/lupin.html
.luxe,generic,Top Level Domain Holdings Limited,2016-04-16,2014-03-13,https://www.iana.org/domains/root/db/luxe.html
.luxury,generic,Luxury Partners LLC,2014-02-20,2014-01-09,https://www.iana.org/domains/root/db/luxury.html
.lv,country-code,"University of Latvia
Institute of Mathematics and Computer Science
Department of Network Solutions (DNS)",2016-03-23,1993-04-29,https://www.iana.org/domains/root/db/lv.html
.ly,country-code,General Post and Telecommunication Company,2016-07-01,1997-04-23,https://www.iana.org/domains/root/db/ly.html
.ma,country-code,Agence Nationale de Réglementation des Télécommunications (ANRT),2016-02-19,1993-11-26,https://www.iana.org/domains/root/db/ma.html
.macys,generic,"Macys, Inc.",2016-07-12,2016-06-24,https://www.iana.org/domains/root/db/macys.html
.madrid,generic,Comunidad de Madrid,2014-11-20,2014-10-02,https://www.iana.org/domains/root/db/madrid.html
.maif,generic,Mutuelle Assurance Instituteur France (MAIF),2016-02-19,2015-02-13,https://www.iana.org/domains/root/db/maif.html
.maison,generic,"Victor Frostbite, LLC",2015-06-29,2014-02-06,https://www.iana.org/domains/root/db/maison.html
.makeup,generic,L'Oréal,2016-02-22,2015-12-23,https://www.iana.org/domains/root/db/makeup.html
.man,generic,MAN SE,2015-07-27,2015-02-27,https://www.iana.org/domains/root/db/man.html
.management,generic,"John Goodbye, LLC",2015-06-29,2013-12-12,https://www.iana.org/domains/root/db/management.html
.mango,generic,PUNTO FA S.L.,2015-03-31,2014-01-23,https://www.iana.org/domains/root/db/mango.html
.market,generic,"United TLD Holdco, Ltd",2015-08-26,2014-05-22,https://www.iana.org/domains/root/db/market.html
.marketing,generic,"Fern Pass, LLC",2015-06-29,2014-01-09,https://www.iana.org/domains/root/db/marketing.html
.markets,generic,DOTMARKETS REGISTRY LTD,2016-02-24,2015-03-06,https://www.iana.org/domains/root/db/markets.html
.marriott,generic,Marriott Worldwide Corporation,2015-09-28,2014-12-18,https://www.iana.org/domains/root/db/marriott.html
.marshalls,generic,"The TJX Companies, Inc.",2016-07-16,2016-04-07,https://www.iana.org/domains/root/db/marshalls.html
.maserati,generic,Fiat Chrysler Automobiles N.V.,2016-08-04,2016-07-14,https://www.iana.org/domains/root/db/maserati.html
.mattel,generic,"Mattel Sites, Inc.",2016-05-31,2016-01-22,https://www.iana.org/domains/root/db/mattel.html
.mba,generic,"Lone Hollow, LLC",2015-06-29,2015-05-14,https://www.iana.org/domains/root/db/mba.html
.mc,country-code,"Gouvernement de Monaco
Direction des Communications Electroniques",2011-10-13,1995-01-20,https://www.iana.org/domains/root/db/mc.html
.mcd,generic,McDonald’s Corporation,2016-08-08,2016-07-07,https://www.iana.org/domains/root/db/mcd.html
.mcdonalds,generic,McDonald’s Corporation,2016-08-08,2016-07-07,https://www.iana.org/domains/root/db/mcdonalds.html
.mckinsey,generic,"McKinsey Holdings, Inc.",2016-07-31,2016-07-21,https://www.iana.org/domains/root/db/mckinsey.html
.md,country-code,MoldData S.E.,2015-12-14,1994-03-24,https://www.iana.org/domains/root/db/md.html
.me,country-code,Government of Montenegro,2012-12-27,2007-09-24,https://www.iana.org/domains/root/db/me.html
.med,generic,Medistry LLC,2016-02-21,2015-11-12,https://www.iana.org/domains/root/db/med.html
.media,generic,"Grand Glen, LLC",2015-06-29,2014-04-03,https://www.iana.org/domains/root/db/media.html
.meet,generic,Charleston Road Registry Inc.,2016-07-29,2014-03-20,https://www.iana.org/domains/root/db/meet.html
.melbourne,generic,"The Crown in right of the State of Victoria, represented by its Department of State Development, Business and Innovation",2015-11-27,2014-07-03,https://www.iana.org/domains/root/db/melbourne.html
.meme,generic,Charleston Road Registry Inc.,2016-08-03,2014-06-12,https://www.iana.org/domains/root/db/meme.html
.memorial,generic,"Dog Beach, LLC",2015-06-29,2014-11-20,https://www.iana.org/domains/root/db/memorial.html
.men,generic,Exclusive Registry Limited,2016-03-21,2015-05-08,https://www.iana.org/domains/root/db/men.html
.menu,generic,"Wedding TLD2, LLC",2014-10-03,2013-11-13,https://www.iana.org/domains/root/db/menu.html
.meo,generic,PT Comunicacoes S.A.,2016-02-18,2015-01-15,https://www.iana.org/domains/root/db/meo.html
.metlife,generic,"MetLife Services and Solutions, LLC",2016-05-11,2016-03-18,https://www.iana.org/domains/root/db/metlife.html
.mf,country-code,Not assigned,2008-05-30,2007-10-11,https://www.iana.org/domains/root/db/mf.html
.mg,country-code,NIC-MG (Network Information Center Madagascar),2016-03-18,1995-07-25,https://www.iana.org/domains/root/db/mg.html
.mh,country-code,Office of the Cabinet,2013-08-03,1996-08-16,https://www.iana.org/domains/root/db/mh.html
.miami,generic,Top Level Domain Holdings Limited,2016-04-16,2014-02-28,https://www.iana.org/domains/root/db/miami.html
.microsoft,generic,Microsoft Corporation,2016-02-27,2015-04-30,https://www.iana.org/domains/root/db/microsoft.html
.mil,sponsored,DoD Network Information Center,2016-01-20,1985-01-01,https://www.iana.org/domains/root/db/mil.html
.mini,generic,Bayerische Motoren Werke Aktiengesellschaft,2016-01-27,2014-06-05,https://www.iana.org/domains/root/db/mini.html
.mint,generic,"Intuit Administrative Services, Inc.",2016-07-12,2016-06-09,https://www.iana.org/domains/root/db/mint.html
.mit,generic,Massachusetts Institute of Technology,2016-07-07,2016-06-24,https://www.iana.org/domains/root/db/mit.html
.mitsubishi,generic,Mitsubishi Corporation,2016-07-07,2016-06-24,https://www.iana.org/domains/root/db/mitsubishi.html
.mk,country-code,Macedonian Academic Research Network Skopje,2016-02-12,1993-09-23,https://www.iana.org/domains/root/db/mk.html
.ml,country-code,Agence des Technologies de l’Information et de la Communication,2013-04-09,1993-09-29,https://www.iana.org/domains/root/db/ml.html
.mlb,generic,"MLB Advanced Media DH, LLC",2016-05-25,2016-05-05,https://www.iana.org/domains/root/db/mlb.html
.mls,generic,The Canadian Real Estate Association,2016-04-20,2015-08-20,https://www.iana.org/domains/root/db/mls.html
.mm,country-code,"Ministry of Communications, Posts & Telegraphs",2011-11-29,1997-02-04,https://www.iana.org/domains/root/db/mm.html
.mma,generic,MMA IARD,2015-03-31,2015-02-27,https://www.iana.org/domains/root/db/mma.html
.mn,country-code,"Datacom Co., Ltd.",2012-11-01,1995-03-02,https://www.iana.org/domains/root/db/mn.html
.mo,country-code,Bureau of Telecommunications Regulation (DSRT),2014-06-26,1992-09-17,https://www.iana.org/domains/root/db/mo.html
.mobi,sponsored,Afilias Technologies Limited dba dotMobi,2012-02-25,2005-10-17,https://www.iana.org/domains/root/db/mobi.html
.mobily,generic,GreenTech Consultancy Company W.L.L.,2015-12-23,2015-12-03,https://www.iana.org/domains/root/db/mobily.html
.moda,generic,United TLD Holdco Ltd.,2015-06-11,2014-01-09,https://www.iana.org/domains/root/db/moda.html
.moe,generic,"Interlink Co., Ltd.",2014-03-31,2014-03-13,https://www.iana.org/domains/root/db/moe.html
.moi,generic,"Amazon Registry Services, Inc.",2016-06-14,2015-09-10,https://www.iana.org/domains/root/db/moi.html
.mom,generic,"Uniregistry, Corp.",2015-08-19,2015-08-13,https://www.iana.org/domains/root/db/mom.html
.monash,generic,Monash University,2014-02-25,2014-01-09,https://www.iana.org/domains/root/db/monash.html
.money,generic,"Outer McCook, LLC",2015-06-29,2014-11-20,https://www.iana.org/domains/root/db/money.html
.montblanc,generic,Richemont DNS Inc.,2015-06-05,2014-11-20,https://www.iana.org/domains/root/db/montblanc.html
.mopar,generic,FCA US LLC.,2016-08-02,2016-07-07,https://www.iana.org/domains/root/db/mopar.html
.mormon,generic,"IRI Domain Management, LLC (""Applicant"")",2014-11-19,2014-10-16,https://www.iana.org/domains/root/db/mormon.html
.mortgage,generic,"United TLD Holdco, Ltd",2015-06-11,2014-05-22,https://www.iana.org/domains/root/db/mortgage.html
.moscow,generic,Foundation for Assistance for Internet Technologies and Infrastructure Development (FAITID),2016-02-11,2014-04-17,https://www.iana.org/domains/root/db/moscow.html
.motorcycles,generic,"DERMotorcycles, LLC",2015-03-13,2014-05-01,https://www.iana.org/domains/root/db/motorcycles.html
.mov,generic,Charleston Road Registry Inc.,2016-08-03,2014-06-12,https://www.iana.org/domains/root/db/mov.html
.movie,generic,"New Frostbite, LLC",2015-06-29,2015-03-12,https://www.iana.org/domains/root/db/movie.html
.movistar,generic,Telefónica S.A.,2015-06-27,2015-06-18,https://www.iana.org/domains/root/db/movistar.html
.mp,country-code,"Saipan Datacom, Inc.",2009-05-21,1996-10-22,https://www.iana.org/domains/root/db/mp.html
.mq,country-code,MEDIASERV,2011-10-13,1997-03-28,https://www.iana.org/domains/root/db/mq.html
.mr,country-code,"Université des Sciences, de Technologie et de Médecine",2015-11-25,1996-04-24,https://www.iana.org/domains/root/db/mr.html
.ms,country-code,MNI Networks Ltd.,2015-02-26,1997-03-06,https://www.iana.org/domains/root/db/ms.html
.msd,generic,"MSD Registry Holdings, Inc.",2016-07-23,2016-06-24,https://www.iana.org/domains/root/db/msd.html
.mt,country-code,NIC (Malta),2015-06-16,1992-12-02,https://www.iana.org/domains/root/db/mt.html
.mtn,generic,MTN Dubai Limited,2015-05-20,2015-03-12,https://www.iana.org/domains/root/db/mtn.html
.mtpc,generic,Mitsubishi Tanabe Pharma Corporation,2015-10-14,2015-02-27,https://www.iana.org/domains/root/db/mtpc.html
.mtr,generic,MTR Corporation Limited,2016-03-03,2015-07-31,https://www.iana.org/domains/root/db/mtr.html
.mu,country-code,Internet Direct Ltd,2013-03-06,1995-10-06,https://www.iana.org/domains/root/db/mu.html
.museum,sponsored,Museum Domain Management Association,2014-10-11,2001-10-20,https://www.iana.org/domains/root/db/museum.html
.mutual,generic,"Northwestern Mutual MU TLD Registry, LLC",2016-04-05,2015-07-02,https://www.iana.org/domains/root/db/mutual.html
.mutuelle,generic,Fédération Nationale de la Mutualité Française,2015-10-23,2015-09-24,https://www.iana.org/domains/root/db/mutuelle.html
.mv,country-code,Dhiraagu Pvt. Ltd. (DHIVEHINET),2006-03-31,1996-09-25,https://www.iana.org/domains/root/db/mv.html
.mw,country-code,"Malawi Sustainable Development Network Programme
(Malawi SDNP)",2011-12-14,1997-01-03,https://www.iana.org/domains/root/db/mw.html
.mx,country-code,"NIC-Mexico
ITESM - Campus Monterrey",2016-06-16,1989-02-01,https://www.iana.org/domains/root/db/mx.html
.my,country-code,MYNIC Berhad,2015-08-19,1987-06-08,https://www.iana.org/domains/root/db/my.html
.mz,country-code,Centro de Informatica de Universidade Eduardo Mondlane,2013-07-31,1992-09-04,https://www.iana.org/domains/root/db/mz.html
.na,country-code,Namibian Network Information Center,2015-05-29,1991-05-08,https://www.iana.org/domains/root/db/na.html
.nab,generic,National Australia Bank Limited,2016-08-18,2016-08-04,https://www.iana.org/domains/root/db/nab.html
.nadex,generic,"Nadex Domains, Inc",2016-01-15,2015-04-02,https://www.iana.org/domains/root/db/nadex.html
.nagoya,generic,"GMO Registry, Inc.",2016-01-20,2014-01-16,https://www.iana.org/domains/root/db/nagoya.html
.name,generic-restricted,"VeriSign Information Services, Inc.",2016-02-26,2001-08-17,https://www.iana.org/domains/root/db/name.html
.nationwide,generic,Nationwide Mutual Insurance Company,2016-07-19,2016-04-22,https://www.iana.org/domains/root/db/nationwide.html
.natura,generic,NATURA COSMÉTICOS S.A.,2016-02-11,2016-01-29,https://www.iana.org/domains/root/db/natura.html
.navy,generic,United TLD Holdco Ltd.,2015-06-11,2014-05-29,https://www.iana.org/domains/root/db/navy.html
.nba,generic,"NBA REGISTRY, LLC",2016-08-02,2016-07-14,https://www.iana.org/domains/root/db/nba.html
.nc,country-code,Office des Postes et Telecommunications,2016-06-21,1993-10-13,https://www.iana.org/domains/root/db/nc.html
.ne,country-code,SONITEL,2012-07-26,1996-04-24,https://www.iana.org/domains/root/db/ne.html
.nec,generic,NEC Corporation,2016-03-11,2015-04-02,https://www.iana.org/domains/root/db/nec.html
.net,generic,VeriSign Global Registry Services,2015-05-29,1985-01-01,https://www.iana.org/domains/root/db/net.html
.netbank,generic,COMMONWEALTH BANK OF AUSTRALIA,2015-06-22,2015-03-26,https://www.iana.org/domains/root/db/netbank.html
.netflix,generic,"Netflix, Inc.",2016-05-31,2016-05-05,https://www.iana.org/domains/root/db/netflix.html
.network,generic,"Trixy Manor, LLC",2015-06-29,2014-08-18,https://www.iana.org/domains/root/db/network.html
.neustar,generic,"NeuStar, Inc.",2015-08-19,2014-02-06,https://www.iana.org/domains/root/db/neustar.html
.new,generic,Charleston Road Registry Inc.,2016-08-03,2014-06-12,https://www.iana.org/domains/root/db/new.html
.news,generic,United TLD Holdco Ltd.,2015-06-11,2015-03-12,https://www.iana.org/domains/root/db/news.html
.next,generic,Next plc,2016-05-03,2016-04-21,https://www.iana.org/domains/root/db/next.html
.nextdirect,generic,Next plc,2016-05-03,2016-04-21,https://www.iana.org/domains/root/db/nextdirect.html
.nexus,generic,Charleston Road Registry Inc.,2016-08-03,2014-09-04,https://www.iana.org/domains/root/db/nexus.html
.nf,country-code,Norfolk Island Data Services,2015-04-02,1996-03-18,https://www.iana.org/domains/root/db/nf.html
.nfl,generic,NFL Reg Ops LLC,2016-06-23,2016-06-03,https://www.iana.org/domains/root/db/nfl.html
.ng,country-code,Nigeria Internet Registration Association,2016-03-19,1995-03-15,https://www.iana.org/domains/root/db/ng.html
.ngo,generic,Public Interest Registry,2016-05-09,2014-07-10,https://www.iana.org/domains/root/db/ngo.html
.nhk,generic,Japan Broadcasting Corporation (NHK),2016-05-23,2014-04-24,https://www.iana.org/domains/root/db/nhk.html
.ni,country-code,"Universidad Nacional del Ingernieria
Centro de Computo",2013-10-14,1989-10-13,https://www.iana.org/domains/root/db/ni.html
.nico,generic,"DWANGO Co., Ltd.",2016-05-23,2015-02-05,https://www.iana.org/domains/root/db/nico.html
.nike,generic,"NIKE, Inc.",2016-07-09,2015-10-29,https://www.iana.org/domains/root/db/nike.html
.nikon,generic,NIKON CORPORATION,2016-02-27,2015-10-01,https://www.iana.org/domains/root/db/nikon.html
.ninja,generic,United TLD Holdco Ltd.,2015-06-11,2013-12-19,https://www.iana.org/domains/root/db/ninja.html
.nissan,generic,"NISSAN MOTOR CO., LTD.",2015-10-14,2014-07-10,https://www.iana.org/domains/root/db/nissan.html
.nissay,generic,Nippon Life Insurance Company,2016-04-01,2016-01-08,https://www.iana.org/domains/root/db/nissay.html
.nl,country-code,SIDN (Stichting Internet  Domeinregistratie Nederland),2016-06-08,1986-04-25,https://www.iana.org/domains/root/db/nl.html
.no,country-code,UNINETT Norid A/S,2015-04-16,1987-03-17,https://www.iana.org/domains/root/db/no.html
.nokia,generic,Nokia Corporation,2015-08-06,2015-04-23,https://www.iana.org/domains/root/db/nokia.html
.northwesternmutual,generic,"Northwestern Mutual Registry, LLC",2016-04-06,2015-12-04,https://www.iana.org/domains/root/db/northwesternmutual.html
.norton,generic,Symantec Corporation,2016-06-14,2015-09-24,https://www.iana.org/domains/root/db/norton.html
.now,generic,"Amazon Registry Services, Inc.",2016-06-14,2016-05-19,https://www.iana.org/domains/root/db/now.html
.nowruz,generic,Asia Green IT System Bilgisayar San. ve Tic. Ltd. Sti.,2015-12-05,2015-11-25,https://www.iana.org/domains/root/db/nowruz.html
.nowtv,generic,Starbucks (HK) Limited,2016-05-11,2016-04-15,https://www.iana.org/domains/root/db/nowtv.html
.np,country-code,Mercantile Communications Pvt. Ltd.,2012-01-10,1995-01-25,https://www.iana.org/domains/root/db/np.html
.nr,country-code,CENPAC NET,2014-11-12,1998-03-30,https://www.iana.org/domains/root/db/nr.html
.nra,generic,"NRA Holdings Company, INC.",2014-07-18,2014-07-10,https://www.iana.org/domains/root/db/nra.html
.nrw,generic,Minds + Machines GmbH,2015-11-17,2014-05-29,https://www.iana.org/domains/root/db/nrw.html
.ntt,generic,NIPPON TELEGRAPH AND TELEPHONE CORPORATION,2015-12-29,2015-01-08,https://www.iana.org/domains/root/db/ntt.html
.nu,country-code,The IUSN Foundation,2013-11-20,1997-06-20,https://www.iana.org/domains/root/db/nu.html
.nyc,generic,The City of New York by and through the New York City Department of Information Technology & Telecommunications,2015-07-30,2014-03-13,https://www.iana.org/domains/root/db/nyc.html
.nz,country-code,InternetNZ,2016-07-28,1987-01-19,https://www.iana.org/domains/root/db/nz.html
.obi,generic,OBI Group Holding SE & Co. KGaA,2016-02-27,2015-09-03,https://www.iana.org/domains/root/db/obi.html
.off,generic,"Johnson Shareholdings, Inc.",2016-07-21,2016-07-14,https://www.iana.org/domains/root/db/off.html
.office,generic,Microsoft Corporation,2015-06-23,2015-06-04,https://www.iana.org/domains/root/db/office.html
.okinawa,generic,"BRregistry, Inc.",2016-06-15,2014-02-20,https://www.iana.org/domains/root/db/okinawa.html
.olayan,generic,Crescent Holding GmbH,2016-05-03,2016-04-21,https://www.iana.org/domains/root/db/olayan.html
.olayangroup,generic,Crescent Holding GmbH,2016-05-06,2016-04-21,https://www.iana.org/domains/root/db/olayangroup.html
.oldnavy,generic,"The Gap, Inc.",2016-08-04,2016-07-14,https://www.iana.org/domains/root/db/oldnavy.html
.ollo,generic,Dish DBS Corporation,2016-05-27,2016-05-19,https://www.iana.org/domains/root/db/ollo.html
.om,country-code,Telecommunications Regulatory Authority (TRA),2015-12-29,1996-04-11,https://www.iana.org/domains/root/db/om.html
.omega,generic,The Swatch Group Ltd,2016-02-24,2015-04-23,https://www.iana.org/domains/root/db/omega.html
.one,generic,One.com A/S,2015-01-22,2014-12-18,https://www.iana.org/domains/root/db/one.html
.ong,generic,Public Interest Registry,2016-05-09,2014-07-10,https://www.iana.org/domains/root/db/ong.html
.onl,generic,"I-REGISTRY Ltd., Niederlassung Deutschland",2013-12-28,2013-12-12,https://www.iana.org/domains/root/db/onl.html
.online,generic,DotOnline Inc.,2015-07-22,2015-03-06,https://www.iana.org/domains/root/db/online.html
.onyourside,generic,Nationwide Mutual Insurance Company,2016-07-16,2016-04-22,https://www.iana.org/domains/root/db/onyourside.html
.ooo,generic,INFIBEAM INCORPORATION LIMITED,2016-02-24,2014-07-31,https://www.iana.org/domains/root/db/ooo.html
.open,generic,"American Express Travel Related Services Company, Inc.",2016-08-08,2016-07-21,https://www.iana.org/domains/root/db/open.html
.oracle,generic,Oracle Corporation,2016-02-19,2015-01-15,https://www.iana.org/domains/root/db/oracle.html
.orange,generic,Orange Brand Services Limited,2016-02-19,2015-06-18,https://www.iana.org/domains/root/db/orange.html
.org,generic,Public Interest Registry (PIR),2016-05-10,1985-01-01,https://www.iana.org/domains/root/db/org.html
.organic,generic,Afilias Limited,2014-06-13,2014-05-29,https://www.iana.org/domains/root/db/organic.html
.orientexpress,generic,Orient Express,2016-06-23,2016-06-14,https://www.iana.org/domains/root/db/orientexpress.html
.origins,generic,The Estée Lauder Companies Inc.,2015-12-24,2015-12-10,https://www.iana.org/domains/root/db/origins.html
.osaka,generic,"Interlink Co., Ltd.",2014-12-15,2014-12-04,https://www.iana.org/domains/root/db/osaka.html
.otsuka,generic,"Otsuka Holdings Co., Ltd.",2015-10-14,2014-06-26,https://www.iana.org/domains/root/db/otsuka.html
.ott,generic,Dish DBS Corporation,2016-05-27,2016-05-19,https://www.iana.org/domains/root/db/ott.html
.ovh,generic,OVH SAS,2016-05-26,2014-05-01,https://www.iana.org/domains/root/db/ovh.html
.pa,country-code,Universidad Tecnologica de Panama,2016-03-10,1994-05-25,https://www.iana.org/domains/root/db/pa.html
.page,generic,Charleston Road Registry Inc.,2016-08-03,2015-02-05,https://www.iana.org/domains/root/db/page.html
.pamperedchef,generic,"The Pampered Chef, Ltd.",2016-03-03,2015-05-14,https://www.iana.org/domains/root/db/pamperedchef.html
.panasonic,generic,Panasonic Corporation,2016-07-16,2016-06-24,https://www.iana.org/domains/root/db/panasonic.html
.panerai,generic,Richemont DNS Inc.,2015-03-25,2015-02-19,https://www.iana.org/domains/root/db/panerai.html
.paris,generic,City of Paris,2016-05-16,2014-03-27,https://www.iana.org/domains/root/db/paris.html
.pars,generic,Asia Green IT System Bilgisayar San. ve Tic. Ltd. Sti.,2015-12-07,2015-11-25,https://www.iana.org/domains/root/db/pars.html
.partners,generic,"Magic Glen, LLC",2015-06-29,2014-01-30,https://www.iana.org/domains/root/db/partners.html
.parts,generic,"Sea Goodbye, LLC",2015-06-30,2014-02-06,https://www.iana.org/domains/root/db/parts.html
.party,generic,Blue Sky Registry Limited,2015-07-02,2014-10-23,https://www.iana.org/domains/root/db/party.html
.passagens,generic,Travel Reservations SRL,2016-06-05,2016-02-19,https://www.iana.org/domains/root/db/passagens.html
.pay,generic,"Amazon Registry Services, Inc.",2016-08-10,2016-07-21,https://www.iana.org/domains/root/db/pay.html
.pccw,generic,PCCW Enterprises Limited,2016-05-11,2016-04-15,https://www.iana.org/domains/root/db/pccw.html
.pe,country-code,Red Cientifica Peruana,2014-01-20,1991-11-25,https://www.iana.org/domains/root/db/pe.html
.pet,generic,Afilias plc,2015-07-26,2015-07-16,https://www.iana.org/domains/root/db/pet.html
.pf,country-code,Gouvernement de la Polynésie française,2015-01-23,1996-03-19,https://www.iana.org/domains/root/db/pf.html
.pfizer,generic,Pfizer Inc.,2016-07-16,2016-06-16,https://www.iana.org/domains/root/db/pfizer.html
.pg,country-code,"PNG DNS Administration
Vice Chancellors Office
The Papua New Guinea University of Technology",2010-07-09,1991-09-26,https://www.iana.org/domains/root/db/pg.html
.ph,country-code,PH Domain Foundation,2013-12-12,1990-09-14,https://www.iana.org/domains/root/db/ph.html
.pharmacy,generic,National Association of Boards of Pharmacy,2014-09-05,2014-08-28,https://www.iana.org/domains/root/db/pharmacy.html
.philips,generic,Koninklijke Philips N.V.,2015-10-08,2015-02-05,https://www.iana.org/domains/root/db/philips.html
.photo,generic,"Uniregistry, Corp.",2015-09-09,2014-01-16,https://www.iana.org/domains/root/db/photo.html
.photography,generic,"Sugar Glen, LLC",2015-06-29,2013-11-13,https://www.iana.org/domains/root/db/photography.html
.photos,generic,"Sea Corner, LLC",2015-06-29,2013-12-12,https://www.iana.org/domains/root/db/photos.html
.physio,generic,PhysBiz Pty Ltd,2015-03-12,2014-06-05,https://www.iana.org/domains/root/db/physio.html
.piaget,generic,Richemont DNS Inc.,2015-03-16,2015-01-08,https://www.iana.org/domains/root/db/piaget.html
.pics,generic,"Uniregistry, Corp.",2015-09-09,2014-01-09,https://www.iana.org/domains/root/db/pics.html
.pictet,generic,Pictet Europe S.A.,2016-02-24,2015-01-08,https://www.iana.org/domains/root/db/pictet.html
.pictures,generic,"Foggy Sky, LLC",2015-06-29,2014-04-03,https://www.iana.org/domains/root/db/pictures.html
.pid,generic,"Top Level Spectrum, Inc.",2016-01-08,2015-12-10,https://www.iana.org/domains/root/db/pid.html
.pin,generic,"Amazon Registry Services, Inc.",2016-06-14,2015-11-12,https://www.iana.org/domains/root/db/pin.html
.ping,generic,"Ping Registry Provider, Inc.",2015-10-29,2015-09-24,https://www.iana.org/domains/root/db/ping.html
.pink,generic,Afilias Limited,2014-01-18,2013-12-19,https://www.iana.org/domains/root/db/pink.html
.pioneer,generic,Pioneer Corporation,2016-06-02,2016-05-26,https://www.iana.org/domains/root/db/pioneer.html
.pizza,generic,"Foggy Moon, LLC",2015-06-29,2014-08-22,https://www.iana.org/domains/root/db/pizza.html
.pk,country-code,PKNIC,2014-09-11,1992-06-03,https://www.iana.org/domains/root/db/pk.html
.pl,country-code,Research and Academic Computer Network,2016-05-25,1990-07-30,https://www.iana.org/domains/root/db/pl.html
.place,generic,"Snow Galley, LLC",2015-06-29,2014-06-05,https://www.iana.org/domains/root/db/place.html
.play,generic,Charleston Road Registry Inc.,2016-08-03,2015-06-04,https://www.iana.org/domains/root/db/play.html
.playstation,generic,Sony Computer Entertainment Inc.,2016-04-13,2015-09-24,https://www.iana.org/domains/root/db/playstation.html
.plumbing,generic,"Spring Tigers, LLC",2015-06-29,2013-11-08,https://www.iana.org/domains/root/db/plumbing.html
.plus,generic,"Sugar Mill, LLC",2015-06-29,2015-03-12,https://www.iana.org/domains/root/db/plus.html
.pm,country-code,Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.),2016-01-25,1997-08-20,https://www.iana.org/domains/root/db/pm.html
.pn,country-code,Pitcairn Island Administration,2011-05-20,1997-07-10,https://www.iana.org/domains/root/db/pn.html
.pnc,generic,"PNC Domain Co., LLC",2016-07-02,2015-10-29,https://www.iana.org/domains/root/db/pnc.html
.pohl,generic,Deutsche Vermögensberatung Aktiengesellschaft DVAG,2016-01-27,2014-09-18,https://www.iana.org/domains/root/db/pohl.html
.poker,generic,Afilias Domains No. 5 Limited,2015-08-21,2014-09-04,https://www.iana.org/domains/root/db/poker.html
.politie,generic,Politie Nederland,2016-06-23,2016-06-16,https://www.iana.org/domains/root/db/politie.html
.porn,generic,ICM Registry PN LLC,2014-12-08,2014-11-26,https://www.iana.org/domains/root/db/porn.html
.post,sponsored,Universal Postal Union,2012-09-01,2012-08-07,https://www.iana.org/domains/root/db/post.html
.pr,country-code,Gauss Research Laboratory Inc.,2015-09-15,1989-08-27,https://www.iana.org/domains/root/db/pr.html
.pramerica,generic,"Prudential Financial, Inc.",2016-07-28,2016-07-14,https://www.iana.org/domains/root/db/pramerica.html
.praxi,generic,Praxi S.p.A.,2014-07-22,2014-03-27,https://www.iana.org/domains/root/db/praxi.html
.press,generic,DotPress Inc.,2015-07-20,2014-05-22,https://www.iana.org/domains/root/db/press.html
